,name,link,site,max_salary,min_salary,currency
288,Разработчик Low-code,https://ekaterinburg.hh.ru/vacancy/54197704?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
289,Региональный менеджер по оптовым продажам УрФO,https://ekaterinburg.hh.ru/vacancy/55378044?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,100000.0,руб.
290,Junior PHP-разработчик,https://ekaterinburg.hh.ru/vacancy/46135454?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
291,Специалист по закупкам/специалист в отдел снабжения,https://ekaterinburg.hh.ru/vacancy/55375688?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,60000.0,40000.0,руб.
292,Ведущий специалист по системе 1С,https://ekaterinburg.hh.ru/vacancy/39580325?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,45000.0,руб.
293,Программист 1С 8.3,https://ekaterinburg.hh.ru/vacancy/53853670?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,80000.0,руб.
294,Корпоративный архитектор,https://ekaterinburg.hh.ru/vacancy/55378099?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
295,Руководитель отдела снабжения,https://ekaterinburg.hh.ru/vacancy/52351892?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
296,Системный аналитик (конфигурирование бизнес-процессов),https://ekaterinburg.hh.ru/vacancy/54503795?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
297,Специалист отдела развития,https://ekaterinburg.hh.ru/vacancy/55382388?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,35000.0,руб.
298,"Менеджер по оптовым продажам, удалённо",https://ekaterinburg.hh.ru/vacancy/55146796?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,100000.0,45000.0,руб.
299,Программист PHP (Битрикс),https://ekaterinburg.hh.ru/vacancy/55223547?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,100000.0,руб.
300,Помощник директора,https://ekaterinburg.hh.ru/vacancy/55472664?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,40000.0,руб.
301,Руководитель отдела активных продаж b2b,https://ekaterinburg.hh.ru/vacancy/55187230?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,150000.0,70000.0,руб.
302,Управляющий филиала,https://ekaterinburg.hh.ru/vacancy/55584791?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,100000.0,руб.
303,Руководитель отдела продаж,https://ekaterinburg.hh.ru/vacancy/55254735?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,150000.0,руб.
304,Разработчик 1С,https://ekaterinburg.hh.ru/vacancy/51944692?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,150000.0,руб.
305,Старший специалист по продажам крупным клиентам (услуги фиксированной связи),https://ekaterinburg.hh.ru/vacancy/55214962?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
306,Team Lead Backend,https://ekaterinburg.hh.ru/vacancy/55502311?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,200000.0,руб.
307,Senior PHP-разработчик,https://ekaterinburg.hh.ru/vacancy/46135442?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
308,PHP-разработчик,https://ekaterinburg.hh.ru/vacancy/35533398?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
309,SMM-менеджер,https://ekaterinburg.hh.ru/vacancy/55425533?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
310,Аналитик ЦФТ по модулю пластиковые карты,https://ekaterinburg.hh.ru/vacancy/55577068?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
311,Руководитель отдела продаж,https://ekaterinburg.hh.ru/vacancy/54281637?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
312,Senior Game Designer / Game Designer / Геймдизайнер,https://ekaterinburg.hh.ru/vacancy/55842247?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
313,Менеджер по оптовым продажам,https://ekaterinburg.hh.ru/vacancy/55544506?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,110000.0,60000.0,руб.
314,"Заместитель коммерческого директора (направление ФРЕШ), Ульяновск",https://ekaterinburg.hh.ru/vacancy/55866772?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
315,Ведущий экономист планово-экономического отдела,https://ekaterinburg.hh.ru/vacancy/55583353?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,70000.0,руб.
316,Руководитель офиса,https://ekaterinburg.hh.ru/vacancy/55086413?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
317,Менеджер по продажам (детские игрушки),https://ekaterinburg.hh.ru/vacancy/55299303?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,120000.0,70000.0,руб.
318,Заместитель руководителя отдела подбора и развития персонала (Мурманская обл.),https://ekaterinburg.hh.ru/vacancy/53942673?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,200000.0,113000.0,руб.
319,Руководитель отдела продаж,https://ekaterinburg.hh.ru/vacancy/54908936?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
320,Менеджер по продажам ключевым клиентам (КАМ),https://ekaterinburg.hh.ru/vacancy/50282324?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,200000.0,100000.0,руб.
321,Менеджер по закупкам радиоэлектронных компонентов,https://ekaterinburg.hh.ru/vacancy/52295831?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,80000.0,50000.0,руб.
322,Менеджер по персоналу (рекрутер),https://ekaterinburg.hh.ru/vacancy/55481745?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,60000.0,руб.
323,Программист 1С в Страховую компанию,https://ekaterinburg.hh.ru/vacancy/55601248?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,200000.0,руб.
324,Инженер-химик / химик-технолог / химик-аналитик,https://ekaterinburg.hh.ru/vacancy/55137266?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,30000.0,руб.
325,Руководитель отдела продаж,https://ekaterinburg.hh.ru/vacancy/55592165?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,60000.0,руб.
326,Ведущий экономист отделения (планово-экономического),https://ekaterinburg.hh.ru/vacancy/55588010?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,42000.0,40000.0,руб.
327,SMM-менеджер,https://ekaterinburg.hh.ru/vacancy/55870093?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,50000.0,руб.
328,Кредитный аналитик/ Специалист кредитного отдела ЮЛ,https://ekaterinburg.hh.ru/vacancy/52423458?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
329,Специалист по сопровождению рекламных кампаний,https://ekaterinburg.hh.ru/vacancy/55585295?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,43000.0,,руб.
330,DevOps Engineer,https://ekaterinburg.hh.ru/vacancy/55857523?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,250000.0,руб.
331,Менеджер отдела оптово-розничных продаж,https://ekaterinburg.hh.ru/vacancy/55219148?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,60000.0,руб.
332,Менеджер по закупу,https://ekaterinburg.hh.ru/vacancy/54892268?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,35000.0,руб.
333,Менеджер по продажам ключевым клиентам,https://ekaterinburg.hh.ru/vacancy/55590354?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
334,Специалист по рекламе,https://ekaterinburg.hh.ru/vacancy/54969741?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,30000.0,руб.
335,Региональный менеджер / Региональный представитель (Электротехника),https://ekaterinburg.hh.ru/vacancy/49184991?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,80000.0,руб.
336,Управляющий розничной сетью,https://ekaterinburg.hh.ru/vacancy/55414326?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,80000.0,40000.0,руб.
337,"Менеджер отдела снабжения (IT оборудование, район Эльмаш)",https://ekaterinburg.hh.ru/vacancy/55277617?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,60000.0,руб.
338,Менеджер по оптовым продажам,https://ekaterinburg.hh.ru/vacancy/55316147?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,120000.0,35000.0,руб.
339,Менеджер по закупу (товаровед),https://ekaterinburg.hh.ru/vacancy/54849645?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,35000.0,35000.0,руб.
340,Менеджер оптовых продаж,https://ekaterinburg.hh.ru/vacancy/54754149?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,72000.0,руб.
341,Java разработчик,https://ekaterinburg.hh.ru/vacancy/54326334?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
342,Менеджер первой линии / Региональный менеджер (Урал Сибирь ДВ),https://ekaterinburg.hh.ru/vacancy/55836952?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
343,Frontend-разработчик (проект Энергосфера),https://ekaterinburg.hh.ru/vacancy/54967826?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,160000.0,руб.
344,Директор по продажам (многоэтажное строительство),https://ekaterinburg.hh.ru/vacancy/52060669?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,150000.0,110000.0,руб.
345,Frontend developer,https://ekaterinburg.hh.ru/vacancy/55140858?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
346,SEO-специалист,https://ekaterinburg.hh.ru/vacancy/55578151?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,50000.0,руб.
347,Ведущий программист С/С++,https://ekaterinburg.hh.ru/vacancy/55845744?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,200000.0,руб.
348,Менеджер по продажам,https://ekaterinburg.hh.ru/vacancy/55118578?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,150000.0,70000.0,руб.
349,"Системный инженер IDM (управление учетными записями и правами, начальный уровень)",https://ekaterinburg.hh.ru/vacancy/50685542?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,40000.0,руб.
350,Инженер-программист 1С,https://ekaterinburg.hh.ru/vacancy/54736869?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
351,Специалист по продажам (FTL перевозки),https://ekaterinburg.hh.ru/vacancy/54613670?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,100000.0,руб.
352,Менеджер по оптовым продажам,https://ekaterinburg.hh.ru/vacancy/55067539?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,120000.0,60000.0,руб.
353,Разработчик C#,https://ekaterinburg.hh.ru/vacancy/55284406?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,120000.0,руб.
354,Региональный менеджер по продажам (УРФО),https://ekaterinburg.hh.ru/vacancy/54043270?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,110000.0,70000.0,руб.
355,Менеджер по развитию,https://ekaterinburg.hh.ru/vacancy/53461322?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,100000.0,руб.
356,Менеджер отдела продаж,https://ekaterinburg.hh.ru/vacancy/55092411?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,40000.0,руб.
357,Супервайзер,https://ekaterinburg.hh.ru/vacancy/54807972?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,85000.0,руб.
358,"Middle/Senior (ASP.NET MVC, SQL, C#) developer",https://ekaterinburg.hh.ru/vacancy/46205544?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
359,Менеджер по продажам услуг ВЭД,https://ekaterinburg.hh.ru/vacancy/54951845?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
